car,year,engine_hp,avg_mpg,price,salesman,dealership,sold_date,sold_month
Camaro,2017,278.0,21.5,28700,3,Uptown Cars,2020-12-23,12
Camaro,2017,159.0,21.0,24120,2,Car Town,2018-11-21,11
Camaro,2017,278.0,19.0,32390,3,Car Town,2017-05-19,5
Camaro,2017,159.0,20.5,27195,1,Uptown Cars,2019-06-24,6
Camaro,2017,278.0,20.5,33265,1,Car Town,2019-01-10,1
Camaro,2017,278.0,21.5,31740,3,Uptown Cars,2017-05-09,5
Camaro,2017,278.0,20.5,38795,3,Uptown Cars,2017-05-30,5
Camaro,2017,278.0,20.5,31875,2,Car Town,2018-04-06,4
Camaro,2017,278.0,21.5,32240,2,Uptown Cars,2020-07-10,7
Camaro,2017,278.0,21.5,30190,1,Car Town,2017-05-11,5
Mustang,2008,260.0,18.5,31620,3,Uptown Cars,2010-01-07,1
Mustang,2008,260.0,18.5,28880,1,Uptown Cars,2011-05-01,5
Mustang,2008,260.0,20.0,29770,3,Uptown Cars,2008-12-18,12
Mustang,2008,260.0,20.0,27030,3,Uptown Cars,2010-05-15,5
Mustang,2008,260.0,18.5,32600,2,Uptown Cars,2011-09-27,9
Mustang,2008,260.0,20.0,30750,2,Uptown Cars,2008-02-07,2
Mustang,2009,263.0,20.5,32325,3,Car Town,2012-07-05,7
Mustang,2009,263.0,18.5,33180,4,Car Town,2010-05-27,5
Mustang,2009,263.0,18.5,34175,3,Uptown Cars,2012-05-04,5
Mustang,2009,263.0,20.5,31330,3,Car Town,2009-12-13,12
Mustang,2009,263.0,18.5,30120,3,Uptown Cars,2009-04-19,4
Mustang,2009,263.0,20.5,28270,3,Car Town,2010-12-16,12
Mustang,2015,288.0,24.0,29485,3,Uptown Cars,2016-02-21,2
Mustang,2015,288.0,24.0,27055,3,Uptown Cars,2018-04-24,4
Mustang,2015,365.0,21.0,40220,1,Uptown Cars,2017-05-22,5
Mustang,2015,288.0,22.0,31335,2,Car Town,2016-03-14,3
Mustang,2015,288.0,22.0,36255,3,Uptown Cars,2016-10-31,10
Mustang,2015,288.0,24.0,34405,3,Uptown Cars,2018-04-12,4
Mustang,2016,288.0,22.5,29540,3,Big Bobs,2018-10-17,10
Mustang,2016,288.0,22.5,34460,3,Uptown Cars,2018-12-15,12
Mustang,2016,288.0,22.5,27110,2,Uptown Cars,2019-05-27,5
Mustang,2016,288.0,20.5,31390,2,Car Town,2017-10-02,10
Mustang,2016,365.0,20.0,40275,3,Big Bobs,2019-12-20,12
Mustang,2016,288.0,20.5,36310,4,Car Town,2018-05-02,5
Mustang,2017,288.0,22.5,36855,3,Car Town,2019-12-30,12
Mustang,2017,288.0,22.5,29775,3,Car Town,2017-12-05,12
Mustang,2017,365.0,20.0,42520,2,Big Bobs,2018-05-30,5
Mustang,2017,288.0,20.5,31625,3,Uptown Cars,2018-12-08,12
Mustang,2017,288.0,20.5,38705,4,Big Bobs,2017-04-30,4
Mustang,2017,288.0,22.5,27345,3,Uptown Cars,2020-10-04,10
Mustang,1992,96.0,25.5,2000,1,Uptown Cars,1993-12-22,12
Mustang,1992,96.0,25.5,2000,3,Big Bobs,1993-12-25,12
Mustang,1992,140.0,22.5,2000,3,Big Bobs,1992-04-28,4
Mustang,1992,96.0,25.5,2000,3,Big Bobs,1993-03-16,3
Mustang,1992,140.0,22.5,2000,3,Uptown Cars,1993-03-13,3
Mustang,1993,96.0,25.5,2000,3,Uptown Cars,1996-04-11,4
Mustang,1993,96.0,25.5,2000,3,Uptown Cars,1994-04-10,4
Mustang,1993,96.0,25.5,2000,3,Uptown Cars,1996-05-20,5
Mustang,1994,96.0,25.5,2000,3,Uptown Cars,1995-07-31,7
Mustang,1994,96.0,25.5,2000,3,Big Bobs,1996-12-13,12
Mustang,1994,96.0,25.5,2000,2,Car Town,1997-09-10,9
Camaro,1996,93.0,31.0,2000,2,Big Bobs,1997-12-03,12
Camaro,1996,93.0,31.0,2000,2,Uptown Cars,1998-03-02,3
Camaro,1996,93.0,32.5,2000,1,Uptown Cars,1999-05-14,5
Camaro,1997,93.0,31.5,2012,3,Uptown Cars,1999-09-01,9
Camaro,1997,93.0,31.5,2041,3,Big Bobs,1999-05-18,5
Camaro,1997,93.0,31.5,2000,3,Uptown Cars,1998-05-04,5
Camaro,1998,93.0,31.0,2148,2,Big Bobs,2001-04-07,4
Mustang,2003,280.0,19.0,40355,4,Uptown Cars,2006-06-20,6
Mustang,2003,280.0,19.0,36815,4,Uptown Cars,2006-05-02,5
Mustang,2003,280.0,19.0,37855,1,Car Town,2006-01-06,1
Mustang,2003,280.0,19.0,39310,4,Uptown Cars,2004-12-18,12
Mustang,2004,280.0,18.0,37435,3,Uptown Cars,2007-02-19,2
Mustang,2004,280.0,18.0,38480,2,Uptown Cars,2005-08-24,8
Mustang,2005,280.0,19.0,38355,3,Car Town,2005-02-21,2
Mustang,2005,280.0,19.0,39415,4,Car Town,2008-05-03,5
Mustang,2015,169.0,24.0,26710,3,Car Town,2017-05-03,5
Mustang,2015,169.0,25.0,23330,2,Car Town,2016-04-16,4
Mustang,2015,169.0,24.0,25185,3,Uptown Cars,2018-06-28,6
Mustang,2015,169.0,25.0,22330,3,Big Bobs,2017-04-10,4
Mustang,2015,169.0,24.0,24710,3,Car Town,2017-06-20,6
Mustang,2015,169.0,25.0,22330,3,Uptown Cars,2017-02-04,2
Mustang,2015,169.0,25.0,23855,2,Big Bobs,2017-05-12,5
Mustang,2015,169.0,25.0,24855,3,Car Town,2017-12-03,12
Mustang,2015,169.0,24.0,26710,3,Big Bobs,2018-06-11,6
Mustang,2015,169.0,24.0,29185,4,Uptown Cars,2017-08-02,8
Mustang,2015,169.0,24.0,25185,2,Big Bobs,2015-08-12,8
Mustang,2015,169.0,25.0,24855,3,Car Town,2018-12-07,12
Mustang,2015,169.0,25.0,23330,3,Uptown Cars,2015-02-02,2
Mustang,2015,169.0,24.0,24710,3,Uptown Cars,2016-05-24,5
Mustang,2015,169.0,25.0,23855,2,Car Town,2015-05-12,5
Mustang,2016,169.0,25.0,22675,3,Uptown Cars,2017-03-10,3
Mustang,2016,169.0,24.0,25300,3,Car Town,2017-05-29,5
Mustang,2016,169.0,24.0,24825,1,Car Town,2019-03-15,3
Mustang,2016,169.0,24.0,26825,3,Uptown Cars,2019-04-06,4
Mustang,2016,169.0,24.0,24825,3,Uptown Cars,2019-04-25,4
Mustang,2016,169.0,25.0,24200,3,Uptown Cars,2017-09-12,9
Mustang,2016,169.0,24.0,26825,3,Car Town,2019-10-21,10
Mustang,2016,169.0,25.0,22675,3,Uptown Cars,2017-12-07,12
Mustang,2016,169.0,24.0,29300,3,Car Town,2017-03-13,3
Mustang,2016,169.0,25.0,23675,4,Uptown Cars,2018-06-22,6
Mustang,2016,169.0,24.0,25300,3,Car Town,2019-05-17,5
Mustang,2016,169.0,25.0,24200,2,Uptown Cars,2019-02-25,2
Mustang,2016,169.0,25.0,25200,3,Big Bobs,2019-04-19,4
Mustang,2016,169.0,25.0,25200,3,Big Bobs,2016-12-14,12
Mustang,2016,169.0,25.0,23675,2,Uptown Cars,2016-05-06,5
Mustang,2017,169.0,23.5,23900,4,Car Town,2019-12-15,12
Mustang,2017,169.0,23.0,25585,3,Big Bobs,2019-05-05,5
Mustang,2017,169.0,23.0,27590,3,Car Town,2019-04-26,4
Mustang,2017,169.0,23.5,24425,2,Car Town,2020-05-28,5
Mustang,2017,169.0,23.0,30215,3,Car Town,2018-10-20,10
Mustang,2017,169.0,23.0,25585,4,Big Bobs,2017-06-03,6
Mustang,2017,169.0,23.5,25425,3,Big Bobs,2019-07-03,7
Mustang,2017,169.0,23.0,28215,2,Big Bobs,2019-12-19,12
Mustang,2017,169.0,23.0,25590,2,Uptown Cars,2018-10-15,10
Mustang,2017,169.0,23.0,27590,3,Big Bobs,2020-05-07,5
Mustang,2017,169.0,23.5,22900,2,Big Bobs,2019-04-07,4
Mustang,2017,169.0,23.5,25425,3,Car Town,2018-05-25,5
Mustang,2017,169.0,23.5,24425,4,Car Town,2020-08-20,8
Mustang,2017,169.0,23.0,25590,2,Car Town,2017-07-08,7
Mustang,2017,169.0,23.5,23900,3,Uptown Cars,2020-08-14,8
Mustang,2017,169.0,23.5,22900,3,Uptown Cars,2020-06-07,6
Mustang,2015,275.0,16.5,35430,4,Car Town,2018-10-05,10
Mustang,2015,275.0,16.5,40830,3,Uptown Cars,2017-02-27,2
Mustang,2015,275.0,16.5,36070,3,Car Town,2016-11-05,11
Mustang,2015,275.0,16.5,33920,3,Car Town,2018-12-04,12
Mustang,2015,275.0,16.5,39080,3,Uptown Cars,2016-12-18,12
Mustang,2015,275.0,16.5,33770,3,Uptown Cars,2016-02-25,2
Mustang,2015,310.0,16.5,43795,3,Big Bobs,2016-01-12,1
Mustang,2015,310.0,16.5,42295,3,Uptown Cars,2015-05-16,5
Mustang,2015,275.0,16.5,32270,2,Car Town,2018-01-24,1
Mustang,2015,275.0,16.5,37420,3,Car Town,2015-03-01,3
Mustang,2015,275.0,16.5,37580,2,Car Town,2017-01-08,1
Mustang,2015,275.0,16.5,37570,3,Big Bobs,2018-04-01,4
Mustang,2015,275.0,16.5,33930,3,Uptown Cars,2017-05-23,5
Mustang,2015,275.0,16.5,32420,3,Uptown Cars,2017-12-18,12
Mustang,2015,275.0,16.5,35920,3,Uptown Cars,2017-06-02,6
Mustang,2015,275.0,16.5,39330,2,Big Bobs,2017-03-07,3
Mustang,2016,275.0,16.5,36825,3,Car Town,2017-06-19,6
Mustang,2016,275.0,16.5,39580,3,Car Town,2017-03-28,3
Mustang,2016,275.0,16.5,34635,3,Uptown Cars,2018-07-26,7
Mustang,2016,275.0,16.5,39735,4,Big Bobs,2018-05-07,5
Mustang,2016,275.0,16.5,36975,3,Uptown Cars,2017-05-09,5
Mustang,2016,275.0,16.5,34470,2,Big Bobs,2019-02-17,2
Mustang,2016,275.0,16.5,41030,3,Uptown Cars,2018-10-16,10
Mustang,2016,275.0,16.5,34620,2,Big Bobs,2017-10-04,10
Mustang,2016,275.0,16.5,38270,3,Car Town,2019-07-13,7
Mustang,2016,275.0,16.5,33325,2,Uptown Cars,2018-05-06,5
Mustang,2016,275.0,16.5,38285,3,Car Town,2016-08-10,8
Mustang,2016,275.0,16.5,33175,3,Uptown Cars,2016-10-23,10
Mustang,2016,310.0,16.5,43995,2,Uptown Cars,2017-07-20,7
Mustang,2016,275.0,16.5,35930,3,Car Town,2017-12-30,12
Mustang,2016,275.0,16.5,38120,3,Car Town,2016-05-02,5
Mustang,2016,310.0,16.5,42700,3,Uptown Cars,2018-06-02,6
Mustang,2017,275.0,16.5,34515,2,Uptown Cars,2019-05-26,5
Mustang,2017,275.0,16.5,38015,3,Car Town,2019-07-28,7
Mustang,2017,275.0,16.5,34365,3,Car Town,2020-09-24,9
Mustang,2017,275.0,16.5,35810,3,Car Town,2018-12-15,12
Mustang,2017,275.0,16.5,39310,2,Uptown Cars,2017-12-02,12
Mustang,2017,275.0,16.5,40770,3,Uptown Cars,2019-08-19,8
Mustang,2017,275.0,16.5,42075,3,Big Bobs,2020-04-03,4
Mustang,2017,275.0,16.5,43370,2,Car Town,2020-01-21,1
Mustang,2017,275.0,16.5,37120,2,Uptown Cars,2020-03-11,3
Mustang,2017,275.0,16.5,39475,3,Car Town,2019-03-05,3
Mustang,2017,275.0,16.5,35660,3,Uptown Cars,2019-04-14,4
Mustang,2017,275.0,16.5,35825,1,Car Town,2017-01-25,1
Mustang,2017,275.0,16.5,42220,3,Car Town,2020-06-21,6
Mustang,2017,275.0,16.5,39460,4,Big Bobs,2017-05-12,5
Mustang,2017,275.0,16.5,38165,3,Car Town,2019-03-17,3
Mustang,2017,275.0,16.5,40925,1,Car Town,2020-05-30,5
Camaro,2015,310.0,16.0,33210,4,Uptown Cars,2018-07-01,7
Camaro,2015,381.0,15.5,29120,4,Big Bobs,2016-11-14,11
Camaro,2015,381.0,15.5,44925,2,Uptown Cars,2017-08-17,8
Camaro,2015,381.0,15.0,40685,2,Car Town,2018-05-14,5
Camaro,2015,381.0,15.5,44925,4,Big Bobs,2018-05-01,5
Camaro,2015,381.0,15.0,44000,3,Big Bobs,2016-03-19,3
Camaro,2015,381.0,15.0,33390,3,Car Town,2017-12-13,12
Camaro,2015,381.0,15.0,33060,4,Car Town,2017-11-08,11
Camaro,2015,381.0,15.0,47975,2,Uptown Cars,2015-05-03,5
Camaro,2015,381.0,15.0,34710,4,Big Bobs,2018-04-15,4
Camaro,2015,310.0,17.0,30160,4,Car Town,2018-01-08,1
Camaro,2015,381.0,15.0,34710,4,Uptown Cars,2018-09-17,9
Camaro,2015,381.0,15.0,40685,3,Uptown Cars,2016-05-18,5
Camaro,2015,310.0,16.0,31560,2,Uptown Cars,2016-11-26,11
Camaro,2015,381.0,15.0,44000,3,Car Town,2015-09-13,9
Camaro,2015,381.0,15.0,35040,2,Car Town,2015-04-06,4
Camaro,2015,381.0,15.0,37030,3,Big Bobs,2018-08-30,8
Camaro,2015,381.0,15.0,42550,3,Uptown Cars,2016-06-26,6
Camaro,2015,381.0,15.0,42550,3,Car Town,2017-04-23,4
Camaro,2015,310.0,16.0,35530,3,Car Town,2017-12-02,12
Camaro,2015,381.0,15.0,33060,3,Car Town,2018-12-29,12
Camaro,2015,381.0,15.0,37030,3,Uptown Cars,2015-06-22,6
Camaro,2015,381.0,15.0,32170,3,Car Town,2017-04-29,4
Camaro,2015,381.0,15.0,41385,2,Uptown Cars,2016-03-21,3
Camaro,2015,381.0,15.5,39500,3,Car Town,2017-03-15,3
Camaro,2015,381.0,15.0,35040,3,Big Bobs,2016-12-10,12
Camaro,2015,381.0,15.0,33390,2,Uptown Cars,2015-12-12,12
Camaro,2015,381.0,15.0,41385,3,Uptown Cars,2016-05-28,5
Camaro,2015,381.0,15.0,47975,2,Car Town,2016-03-02,3
Camaro,2015,310.0,17.0,32480,3,Uptown Cars,2018-12-20,12
Camaro,2015,381.0,15.5,37635,3,Uptown Cars,2015-06-06,6
Camaro,2015,310.0,17.0,28510,3,Uptown Cars,2016-02-10,2
Camaro,2015,381.0,15.0,47975,4,Uptown Cars,2018-03-06,3
Camaro,2015,381.0,15.5,33980,4,Car Town,2015-11-26,11
Camaro,2015,381.0,15.5,30010,2,Uptown Cars,2018-05-26,5
Camaro,2015,381.0,15.5,31660,3,Car Town,2017-05-16,5
Camaro,2015,381.0,15.0,47975,4,Car Town,2016-07-02,7
Camaro,2015,381.0,15.5,31990,3,Car Town,2015-12-08,12
Camaro,2015,381.0,15.0,32170,3,Uptown Cars,2018-05-27,5
Camaro,2015,381.0,15.5,30340,3,Car Town,2015-06-05,6
Camaro,2016,381.0,15.0,34220,3,Big Bobs,2016-09-28,9
Camaro,2016,381.0,15.5,30840,2,Car Town,2017-04-21,4
Camaro,2016,310.0,16.0,34000,3,Uptown Cars,2019-08-09,8
Camaro,2016,381.0,15.0,45560,3,Uptown Cars,2018-05-30,5
Camaro,2016,381.0,15.5,32980,2,Uptown Cars,2017-04-29,4
Camaro,2016,381.0,15.5,38670,3,Uptown Cars,2019-05-19,5
Camaro,2016,310.0,16.0,36320,4,Uptown Cars,2016-05-09,5
Camaro,2016,381.0,15.5,34970,3,Uptown Cars,2018-05-14,5
Camaro,2016,381.0,15.5,46530,4,Uptown Cars,2018-03-04,3
Camaro,2016,381.0,15.0,43585,3,Big Bobs,2019-12-29,12
Camaro,2016,381.0,15.0,42945,3,Car Town,2018-03-06,3
Camaro,2016,381.0,15.0,42945,2,Uptown Cars,2018-05-21,5
Camaro,2016,381.0,15.5,46530,4,Uptown Cars,2016-02-14,2
Camaro,2016,381.0,15.5,30840,2,Car Town,2016-12-29,12
Camaro,2016,381.0,15.0,41720,3,Uptown Cars,2016-03-16,3
Camaro,2016,381.0,15.0,49580,4,Big Bobs,2016-11-25,11
Camaro,2016,381.0,15.5,46530,2,Uptown Cars,2018-07-07,7
Camaro,2016,381.0,15.5,40535,3,Big Bobs,2019-12-05,12
Camaro,2016,381.0,15.0,38020,3,Big Bobs,2019-03-04,3
Camaro,2016,381.0,15.0,49580,3,Uptown Cars,2018-08-22,8
Camaro,2016,310.0,17.0,29140,3,Uptown Cars,2018-12-27,12
Camaro,2016,381.0,15.5,29950,4,Car Town,2017-05-17,5
Camaro,2016,310.0,17.0,33270,3,Uptown Cars,2018-05-28,5
Camaro,2016,381.0,15.5,32650,2,Uptown Cars,2018-05-26,5
Camaro,2016,381.0,15.0,49580,3,Car Town,2019-10-23,10
Camaro,2016,381.0,15.0,49580,3,Uptown Cars,2019-04-09,4
Camaro,2016,310.0,16.0,32190,2,Uptown Cars,2016-05-31,5
Camaro,2016,381.0,15.0,36030,2,Uptown Cars,2019-04-16,4
Camaro,2016,381.0,15.0,33000,4,Car Town,2019-08-23,8
Camaro,2016,381.0,15.5,31170,4,Uptown Cars,2017-07-12,7
Camaro,2016,381.0,15.0,34220,2,Uptown Cars,2017-03-06,3
Camaro,2016,381.0,15.0,35700,3,Uptown Cars,2018-03-22,3
Camaro,2016,381.0,15.5,32980,3,Car Town,2016-01-28,1
Camaro,2016,381.0,15.5,29950,2,Uptown Cars,2019-12-16,12
Camaro,2016,381.0,15.5,38670,3,Uptown Cars,2018-05-20,5
Camaro,2016,381.0,15.0,41720,3,Uptown Cars,2017-03-12,3
Camaro,2016,381.0,15.5,34970,3,Big Bobs,2016-05-12,5
Camaro,2016,381.0,15.5,46530,2,Big Bobs,2016-08-03,8
Camaro,2016,310.0,17.0,30950,3,Uptown Cars,2019-08-18,8
Camaro,2016,381.0,15.0,45560,2,Uptown Cars,2019-05-13,5
Camaro,2016,381.0,15.0,43585,2,Uptown Cars,2018-08-19,8
Camaro,2016,381.0,15.5,32650,3,Car Town,2019-01-29,1
Camaro,2016,381.0,15.0,33890,3,Car Town,2016-09-15,9
Camaro,2016,381.0,15.5,40535,4,Big Bobs,2019-12-13,12
Camaro,2016,381.0,15.0,36030,1,Uptown Cars,2018-07-12,7
Camaro,2016,381.0,15.0,35700,4,Car Town,2019-12-05,12
Camaro,2016,381.0,15.0,33000,2,Big Bobs,2016-10-27,10
Camaro,2016,381.0,15.0,33890,1,Car Town,2018-12-15,12
Camaro,2016,381.0,15.5,31170,3,Car Town,2019-06-24,6
Camaro,2016,381.0,15.0,38020,3,Uptown Cars,2019-03-07,3
Camaro,2017,381.0,15.0,33450,3,Big Bobs,2017-05-11,5
Camaro,2017,381.0,15.0,50030,3,Car Town,2020-07-19,7
Camaro,2017,381.0,15.5,35420,3,Uptown Cars,2019-05-13,5
Camaro,2017,381.0,15.0,42330,4,Car Town,2018-04-21,4
Camaro,2017,310.0,17.0,31830,3,Uptown Cars,2018-12-14,12
Camaro,2017,381.0,15.5,46980,2,Uptown Cars,2018-03-20,3
Camaro,2017,381.0,15.0,42330,3,Uptown Cars,2019-05-12,5
Camaro,2017,381.0,15.5,46980,3,Big Bobs,2018-01-07,1
Camaro,2017,381.0,15.0,44195,3,Car Town,2019-01-15,1
Camaro,2017,381.0,15.5,39280,3,Big Bobs,2018-04-16,4
Camaro,2017,310.0,16.0,34880,3,Car Town,2017-02-21,2
Camaro,2017,381.0,15.0,46010,4,Uptown Cars,2017-05-23,5
Camaro,2017,381.0,15.5,30400,2,Uptown Cars,2018-05-21,5
Camaro,2017,381.0,15.0,38470,3,Big Bobs,2019-12-26,12
Camaro,2017,381.0,15.5,33430,3,Uptown Cars,2019-05-30,5
Camaro,2017,381.0,15.5,41145,3,Uptown Cars,2019-09-20,9
Camaro,2017,381.0,15.0,43395,3,Uptown Cars,2017-05-10,5
Camaro,2017,381.0,15.0,50030,3,Uptown Cars,2018-12-05,12
Camaro,2017,310.0,17.0,34150,3,Uptown Cars,2019-05-13,5
Camaro,2017,381.0,15.5,30400,2,Uptown Cars,2017-12-29,12
Camaro,2017,381.0,15.5,31620,3,Big Bobs,2017-11-02,11
Camaro,2017,381.0,15.0,50030,3,Uptown Cars,2020-04-16,4
Camaro,2017,381.0,15.5,33100,3,Car Town,2018-12-19,12
Camaro,2017,381.0,15.0,43395,3,Uptown Cars,2017-10-16,10
Camaro,2017,381.0,15.5,31620,3,Uptown Cars,2017-05-17,5
Camaro,2017,381.0,15.0,36480,2,Big Bobs,2018-05-21,5
Camaro,2017,381.0,15.5,31290,2,Car Town,2020-05-10,5
Camaro,2017,381.0,15.5,33430,3,Uptown Cars,2017-11-13,11
Camaro,2017,381.0,15.0,34340,3,Big Bobs,2018-12-04,12
Camaro,2017,310.0,16.0,37200,3,Uptown Cars,2018-04-02,4
Camaro,2017,381.0,15.5,46980,3,Car Town,2020-05-06,5
Camaro,2017,381.0,15.0,44195,3,Uptown Cars,2017-05-30,5
Camaro,2017,381.0,15.5,31290,3,Big Bobs,2017-05-18,5
Camaro,2017,381.0,15.0,34340,3,Uptown Cars,2020-10-24,10
Camaro,2017,381.0,15.5,46980,4,Uptown Cars,2017-03-27,3
Camaro,2017,381.0,15.0,36150,3,Car Town,2018-03-23,3
Camaro,2017,381.0,15.0,34670,3,Car Town,2019-05-06,5
Camaro,2017,381.0,15.5,33100,4,Big Bobs,2018-10-05,10
Camaro,2017,310.0,17.0,30020,3,Uptown Cars,2019-05-24,5
Camaro,2017,310.0,16.0,33070,4,Uptown Cars,2019-10-03,10
Camaro,2017,381.0,15.5,35420,2,Car Town,2020-02-21,2
Camaro,2017,381.0,15.0,36480,3,Uptown Cars,2019-06-18,6
Camaro,2017,381.0,15.5,39280,3,Car Town,2020-05-26,5
Camaro,2017,381.0,15.0,36150,3,Big Bobs,2019-11-06,11
Camaro,2017,381.0,15.0,46010,3,Big Bobs,2018-11-08,11
Camaro,2017,381.0,15.5,41145,2,Car Town,2020-04-18,4
Camaro,2017,381.0,15.0,33450,3,Car Town,2020-10-30,10
Camaro,2017,381.0,15.0,38470,4,Big Bobs,2017-05-03,5
Camaro,2017,381.0,15.0,34670,3,Uptown Cars,2019-03-15,3
Camaro,2017,381.0,15.0,50030,4,Car Town,2019-05-07,5
Camaro,2013,181.0,23.0,31510,3,Car Town,2013-11-12,11
Camaro,2013,268.0,21.5,39020,4,Uptown Cars,2014-03-19,3
Camaro,2013,268.0,21.5,31120,2,Uptown Cars,2014-05-15,5
Camaro,2013,268.0,22.5,37570,1,Uptown Cars,2016-04-14,4
Camaro,2013,268.0,22.5,29670,3,Car Town,2014-11-06,11
Camaro,2013,268.0,22.5,33330,3,Uptown Cars,2014-06-03,6
Camaro,2013,181.0,23.0,27850,4,Uptown Cars,2014-04-15,4
Camaro,2013,181.0,23.0,32960,3,Uptown Cars,2014-08-21,8
Camaro,2013,268.0,21.5,34780,2,Uptown Cars,2013-03-02,3
Camaro,2013,181.0,23.0,29300,4,Car Town,2015-05-12,5
Camaro,2014,268.0,22.5,29770,2,Uptown Cars,2017-03-28,3
Camaro,2014,268.0,21.5,39570,4,Uptown Cars,2014-09-26,9
Camaro,2014,181.0,23.0,29400,4,Car Town,2014-05-25,5
Camaro,2014,268.0,22.5,33630,2,Car Town,2014-12-21,12
Camaro,2014,268.0,21.5,35080,2,Uptown Cars,2014-03-27,3
Camaro,2014,268.0,21.5,31220,2,Uptown Cars,2014-03-21,3
Camaro,2014,181.0,23.0,27950,2,Car Town,2017-10-30,10
Camaro,2014,268.0,22.5,38120,3,Uptown Cars,2017-01-20,1
Camaro,2014,181.0,23.0,31810,3,Car Town,2017-07-10,7
Camaro,2014,181.0,23.0,33260,4,Uptown Cars,2017-02-14,2
Camaro,2015,268.0,21.5,35600,2,Uptown Cars,2017-04-22,4
Camaro,2015,181.0,23.0,33560,2,Uptown Cars,2016-11-27,11
Camaro,2015,268.0,21.5,39940,3,Car Town,2015-10-11,10
Camaro,2015,181.0,23.0,29065,2,Uptown Cars,2017-10-04,10
Camaro,2015,181.0,23.0,32110,3,Uptown Cars,2018-05-06,5
Camaro,2015,268.0,22.5,34150,3,Car Town,2018-05-28,5
Camaro,2015,181.0,23.0,30515,3,Car Town,2017-06-27,6
Mustang,2001,200.0,19.0,20220,3,Uptown Cars,2004-05-16,5
Mustang,2002,200.0,18.5,20585,2,Car Town,2005-05-08,5
Mustang,2003,200.0,19.0,21075,1,Car Town,2003-05-19,5
Mustang,2001,200.0,19.0,31115,3,Uptown Cars,2003-08-27,8
Mustang,2001,200.0,19.0,25000,3,Car Town,2001-03-21,3
Mustang,2001,200.0,19.0,27435,4,Car Town,2003-07-22,7
Mustang,2001,200.0,19.0,22185,3,Uptown Cars,2003-03-31,3
Mustang,2001,200.0,19.0,28595,4,Uptown Cars,2001-05-17,5
Mustang,2001,200.0,19.0,33765,4,Uptown Cars,2003-06-18,6
Mustang,2002,200.0,18.5,28900,3,Car Town,2003-03-21,3
Mustang,2002,200.0,18.5,27460,1,Uptown Cars,2002-05-21,5
Mustang,2002,200.0,18.5,26375,3,Uptown Cars,2004-01-29,1
Mustang,2002,200.0,18.5,31630,4,Uptown Cars,2002-08-10,8
Mustang,2002,200.0,18.5,34040,2,Big Bobs,2004-09-02,9
Mustang,2002,200.0,18.5,22340,2,Car Town,2003-08-07,8
Mustang,2003,200.0,19.0,27870,1,Uptown Cars,2005-04-23,4
Mustang,2003,200.0,19.0,23070,2,Uptown Cars,2003-04-29,4
Mustang,2003,200.0,19.0,26315,2,Car Town,2006-05-14,5
Mustang,2003,200.0,19.0,29230,3,Uptown Cars,2005-04-02,4
Mustang,2003,200.0,19.0,34825,3,Car Town,2006-05-12,5
Mustang,2003,200.0,19.0,31835,3,Car Town,2005-12-21,12
Corvette,2015,240.0,28.5,31200,4,Uptown Cars,2017-06-18,6
Corvette,2015,240.0,27.0,33000,4,Uptown Cars,2018-03-30,3
Corvette,2015,300.0,22.5,39100,2,Big Bobs,2015-10-03,10
Corvette,2016,228.0,27.0,34800,2,Car Town,2019-09-17,9
Corvette,2017,228.0,27.5,33100,4,Car Town,2020-12-08,12
Corvette,2017,228.0,26.5,35100,2,Car Town,2020-04-25,4
Corvette,2015,300.0,22.5,45500,2,Uptown Cars,2016-09-13,9
Corvette,2015,240.0,24.5,40500,3,Uptown Cars,2016-05-14,5
Corvette,2015,180.0,30.5,42000,4,Car Town,2015-01-20,1
Corvette,2015,240.0,24.5,38500,3,Car Town,2018-01-19,1
Corvette,2016,240.0,24.5,38950,4,Uptown Cars,2016-08-08,8
Corvette,2016,300.0,23.0,46800,3,Uptown Cars,2018-03-28,3
Corvette,2016,240.0,24.5,40950,3,Big Bobs,2019-04-18,4
Corvette,2016,180.0,30.5,42450,3,Car Town,2019-12-20,12
Corvette,2017,180.0,30.5,42750,2,Uptown Cars,2017-12-17,12
Corvette,2017,300.0,22.5,47950,3,Uptown Cars,2017-04-19,4
Corvette,2017,240.0,24.5,41250,2,Car Town,2018-05-15,5
Corvette,2017,240.0,24.5,39250,2,Car Town,2018-03-31,3
Corvette,2015,240.0,24.0,44700,3,Uptown Cars,2018-03-14,3
Corvette,2015,300.0,23.0,48000,3,Car Town,2016-05-26,5
Corvette,2016,360.0,21.5,57800,3,Big Bobs,2016-04-13,4
Corvette,2016,240.0,24.0,45250,3,Uptown Cars,2017-11-12,11
Corvette,2016,300.0,23.0,49700,3,Car Town,2017-06-01,6
Corvette,2017,355.0,22.5,58100,2,Uptown Cars,2019-01-10,1
Corvette,2017,240.0,24.0,45550,4,Uptown Cars,2018-07-02,7
Corvette,2015,567.0,16.5,98700,1,Uptown Cars,2016-04-15,4
Corvette,2016,567.0,16.5,98800,2,Uptown Cars,2019-12-02,12
Corvette,2017,567.0,16.5,98800,2,Uptown Cars,2020-10-05,10
Corvette,2015,255.0,27.5,57700,3,Uptown Cars,2018-03-25,3
Corvette,2015,300.0,23.0,53900,1,Uptown Cars,2017-05-04,5
Corvette,2015,300.0,22.5,56200,2,Car Town,2016-07-07,7
